[INFO 2017-06-26 13:28:36,393 main.py:170] Namespace(batch_size=32, display=False, image_dir='/home/yi/Downloads/mpii-64-one-2', image_size=64, init_model_path='', input_video_path='video', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, output_flow_path='flow', output_flow_video_path='flow_video', save_dir='./model', test=False, test_epoch=10, test_interval=100, test_video=False, train=True, train_epoch=10000)
[INFO 2017-06-26 13:28:38,946 main.py:50] epoch 0, training loss: 148429.80, average training loss: 148429.80, base loss: 10749.65
[INFO 2017-06-26 13:28:39,663 main.py:50] epoch 1, training loss: 121953.34, average training loss: 135191.57, base loss: 10502.90
[INFO 2017-06-26 13:28:40,381 main.py:50] epoch 2, training loss: 106860.12, average training loss: 125747.75, base loss: 10491.99
[INFO 2017-06-26 13:28:41,090 main.py:50] epoch 3, training loss: 92392.05, average training loss: 117408.82, base loss: 10620.29
[INFO 2017-06-26 13:28:41,849 main.py:50] epoch 4, training loss: 81326.02, average training loss: 110192.26, base loss: 10638.34
[INFO 2017-06-26 13:28:42,689 main.py:50] epoch 5, training loss: 70696.77, average training loss: 103609.68, base loss: 10623.57
[INFO 2017-06-26 13:28:43,626 main.py:50] epoch 6, training loss: 61818.15, average training loss: 97639.46, base loss: 10689.04
[INFO 2017-06-26 13:28:44,568 main.py:50] epoch 7, training loss: 53505.23, average training loss: 92122.68, base loss: 10736.65
[INFO 2017-06-26 13:28:45,509 main.py:50] epoch 8, training loss: 47403.94, average training loss: 87153.93, base loss: 10746.48
[INFO 2017-06-26 13:28:46,455 main.py:50] epoch 9, training loss: 41381.02, average training loss: 82576.64, base loss: 10743.79
[INFO 2017-06-26 13:28:47,398 main.py:50] epoch 10, training loss: 36448.39, average training loss: 78383.16, base loss: 10695.61
[INFO 2017-06-26 13:28:48,341 main.py:50] epoch 11, training loss: 32985.53, average training loss: 74600.03, base loss: 10700.82
[INFO 2017-06-26 13:28:49,282 main.py:50] epoch 12, training loss: 29587.64, average training loss: 71137.54, base loss: 10700.72
[INFO 2017-06-26 13:28:50,225 main.py:50] epoch 13, training loss: 26585.19, average training loss: 67955.23, base loss: 10686.45
[INFO 2017-06-26 13:28:51,167 main.py:50] epoch 14, training loss: 23988.39, average training loss: 65024.10, base loss: 10677.32
[INFO 2017-06-26 13:28:52,108 main.py:50] epoch 15, training loss: 22193.93, average training loss: 62347.22, base loss: 10692.33
[INFO 2017-06-26 13:28:53,051 main.py:50] epoch 16, training loss: 20061.16, average training loss: 59859.80, base loss: 10675.35
[INFO 2017-06-26 13:28:53,993 main.py:50] epoch 17, training loss: 19194.73, average training loss: 57600.63, base loss: 10694.40
[INFO 2017-06-26 13:28:54,934 main.py:50] epoch 18, training loss: 17605.96, average training loss: 55495.65, base loss: 10698.60
[INFO 2017-06-26 13:28:55,876 main.py:50] epoch 19, training loss: 16403.75, average training loss: 53541.05, base loss: 10692.07
[INFO 2017-06-26 13:28:56,817 main.py:50] epoch 20, training loss: 16265.22, average training loss: 51766.01, base loss: 10720.19
[INFO 2017-06-26 13:28:57,760 main.py:50] epoch 21, training loss: 15200.94, average training loss: 50103.97, base loss: 10687.84
[INFO 2017-06-26 13:28:58,704 main.py:50] epoch 22, training loss: 14553.62, average training loss: 48558.30, base loss: 10682.60
[INFO 2017-06-26 13:28:59,647 main.py:50] epoch 23, training loss: 14224.89, average training loss: 47127.74, base loss: 10697.69
[INFO 2017-06-26 13:29:00,590 main.py:50] epoch 24, training loss: 13356.22, average training loss: 45776.88, base loss: 10692.45
[INFO 2017-06-26 13:29:01,534 main.py:50] epoch 25, training loss: 13005.07, average training loss: 44516.43, base loss: 10687.44
[INFO 2017-06-26 13:29:02,475 main.py:50] epoch 26, training loss: 12357.77, average training loss: 43325.36, base loss: 10674.72
[INFO 2017-06-26 13:29:03,417 main.py:50] epoch 27, training loss: 12590.95, average training loss: 42227.71, base loss: 10692.41
[INFO 2017-06-26 13:29:04,359 main.py:50] epoch 28, training loss: 12118.50, average training loss: 41189.46, base loss: 10699.30
[INFO 2017-06-26 13:29:05,305 main.py:50] epoch 29, training loss: 11188.84, average training loss: 40189.44, base loss: 10680.25
[INFO 2017-06-26 13:29:06,248 main.py:50] epoch 30, training loss: 11215.71, average training loss: 39254.80, base loss: 10673.38
[INFO 2017-06-26 13:29:07,189 main.py:50] epoch 31, training loss: 11312.84, average training loss: 38381.62, base loss: 10683.97
[INFO 2017-06-26 13:29:08,132 main.py:50] epoch 32, training loss: 10688.33, average training loss: 37542.42, base loss: 10677.13
[INFO 2017-06-26 13:29:09,074 main.py:50] epoch 33, training loss: 10728.89, average training loss: 36753.79, base loss: 10676.37
[INFO 2017-06-26 13:29:10,016 main.py:50] epoch 34, training loss: 10934.78, average training loss: 36016.11, base loss: 10687.65
[INFO 2017-06-26 13:29:10,959 main.py:50] epoch 35, training loss: 10159.23, average training loss: 35297.86, base loss: 10676.36
[INFO 2017-06-26 13:29:11,902 main.py:50] epoch 36, training loss: 10123.23, average training loss: 34617.46, base loss: 10667.87
[INFO 2017-06-26 13:29:12,843 main.py:50] epoch 37, training loss: 10579.90, average training loss: 33984.90, base loss: 10676.23
[INFO 2017-06-26 13:29:13,786 main.py:50] epoch 38, training loss: 10043.27, average training loss: 33371.01, base loss: 10670.22
[INFO 2017-06-26 13:29:14,730 main.py:50] epoch 39, training loss: 10277.49, average training loss: 32793.67, base loss: 10673.43
[INFO 2017-06-26 13:29:15,672 main.py:50] epoch 40, training loss: 10403.61, average training loss: 32247.57, base loss: 10681.85
[INFO 2017-06-26 13:29:16,614 main.py:50] epoch 41, training loss: 10372.78, average training loss: 31726.74, base loss: 10689.10
[INFO 2017-06-26 13:29:17,558 main.py:50] epoch 42, training loss: 9923.82, average training loss: 31219.70, base loss: 10686.01
[INFO 2017-06-26 13:29:18,503 main.py:50] epoch 43, training loss: 9944.91, average training loss: 30736.18, base loss: 10683.45
[INFO 2017-06-26 13:29:19,449 main.py:50] epoch 44, training loss: 10187.33, average training loss: 30279.54, base loss: 10689.19
[INFO 2017-06-26 13:29:20,393 main.py:50] epoch 45, training loss: 9993.68, average training loss: 29838.54, base loss: 10689.50
[INFO 2017-06-26 13:29:21,335 main.py:50] epoch 46, training loss: 9683.32, average training loss: 29409.71, base loss: 10684.02
[INFO 2017-06-26 13:29:22,278 main.py:50] epoch 47, training loss: 10130.85, average training loss: 29008.06, base loss: 10689.40
[INFO 2017-06-26 13:29:23,221 main.py:50] epoch 48, training loss: 9851.58, average training loss: 28617.12, base loss: 10689.33
[INFO 2017-06-26 13:29:24,164 main.py:50] epoch 49, training loss: 9889.71, average training loss: 28242.57, base loss: 10690.71
[INFO 2017-06-26 13:29:25,107 main.py:50] epoch 50, training loss: 9612.38, average training loss: 27877.27, base loss: 10686.02
[INFO 2017-06-26 13:29:26,049 main.py:50] epoch 51, training loss: 9726.07, average training loss: 27528.21, base loss: 10684.59
[INFO 2017-06-26 13:29:26,991 main.py:50] epoch 52, training loss: 9815.36, average training loss: 27194.00, base loss: 10685.88
[INFO 2017-06-26 13:29:27,931 main.py:50] epoch 53, training loss: 9878.05, average training loss: 26873.34, base loss: 10688.90
[INFO 2017-06-26 13:29:28,873 main.py:50] epoch 54, training loss: 9315.97, average training loss: 26554.11, base loss: 10679.72
[INFO 2017-06-26 13:29:29,817 main.py:50] epoch 55, training loss: 9625.40, average training loss: 26251.82, base loss: 10677.04
[INFO 2017-06-26 13:29:30,763 main.py:50] epoch 56, training loss: 9469.18, average training loss: 25957.38, base loss: 10672.67
[INFO 2017-06-26 13:29:31,705 main.py:50] epoch 57, training loss: 10154.11, average training loss: 25684.91, base loss: 10683.06
[INFO 2017-06-26 13:29:32,648 main.py:50] epoch 58, training loss: 9214.71, average training loss: 25405.76, base loss: 10674.08
[INFO 2017-06-26 13:29:33,592 main.py:50] epoch 59, training loss: 9799.81, average training loss: 25145.66, base loss: 10677.30
[INFO 2017-06-26 13:29:34,534 main.py:50] epoch 60, training loss: 9539.07, average training loss: 24889.81, base loss: 10675.75
[INFO 2017-06-26 13:29:35,477 main.py:50] epoch 61, training loss: 10404.72, average training loss: 24656.18, base loss: 10692.47
[INFO 2017-06-26 13:29:36,420 main.py:50] epoch 62, training loss: 9416.37, average training loss: 24414.28, base loss: 10688.67
[INFO 2017-06-26 13:29:37,363 main.py:50] epoch 63, training loss: 9391.98, average training loss: 24179.56, base loss: 10684.16
[INFO 2017-06-26 13:29:38,305 main.py:50] epoch 64, training loss: 9454.30, average training loss: 23953.01, base loss: 10682.77
[INFO 2017-06-26 13:29:39,250 main.py:50] epoch 65, training loss: 9207.28, average training loss: 23729.59, base loss: 10676.60
[INFO 2017-06-26 13:29:40,192 main.py:50] epoch 66, training loss: 9396.17, average training loss: 23515.66, base loss: 10674.31
[INFO 2017-06-26 13:29:41,140 main.py:50] epoch 67, training loss: 9415.26, average training loss: 23308.30, base loss: 10673.12
[INFO 2017-06-26 13:29:42,081 main.py:50] epoch 68, training loss: 9625.11, average training loss: 23110.00, base loss: 10676.29
[INFO 2017-06-26 13:29:43,023 main.py:50] epoch 69, training loss: 9671.25, average training loss: 22918.01, base loss: 10679.61
[INFO 2017-06-26 13:29:43,964 main.py:50] epoch 70, training loss: 9218.45, average training loss: 22725.06, base loss: 10675.20
[INFO 2017-06-26 13:29:44,905 main.py:50] epoch 71, training loss: 9474.29, average training loss: 22541.02, base loss: 10676.46
[INFO 2017-06-26 13:29:45,846 main.py:50] epoch 72, training loss: 9041.52, average training loss: 22356.10, base loss: 10670.20
[INFO 2017-06-26 13:29:46,787 main.py:50] epoch 73, training loss: 9360.47, average training loss: 22180.48, base loss: 10669.73
[INFO 2017-06-26 13:29:47,730 main.py:50] epoch 74, training loss: 10036.30, average training loss: 22018.56, base loss: 10681.10
[INFO 2017-06-26 13:29:48,675 main.py:50] epoch 75, training loss: 9623.29, average training loss: 21855.46, base loss: 10685.45
[INFO 2017-06-26 13:29:49,617 main.py:50] epoch 76, training loss: 9115.23, average training loss: 21690.01, base loss: 10680.46
[INFO 2017-06-26 13:29:50,561 main.py:50] epoch 77, training loss: 9599.00, average training loss: 21534.99, base loss: 10684.25
[INFO 2017-06-26 13:29:51,503 main.py:50] epoch 78, training loss: 9749.16, average training loss: 21385.81, base loss: 10691.37
[INFO 2017-06-26 13:29:52,446 main.py:50] epoch 79, training loss: 9569.57, average training loss: 21238.10, base loss: 10696.09
[INFO 2017-06-26 13:29:53,387 main.py:50] epoch 80, training loss: 9535.96, average training loss: 21093.63, base loss: 10699.79
[INFO 2017-06-26 13:29:54,328 main.py:50] epoch 81, training loss: 9397.29, average training loss: 20950.99, base loss: 10701.02
[INFO 2017-06-26 13:29:55,269 main.py:50] epoch 82, training loss: 9299.45, average training loss: 20810.61, base loss: 10700.31
[INFO 2017-06-26 13:29:56,212 main.py:50] epoch 83, training loss: 8843.71, average training loss: 20668.15, base loss: 10693.70
[INFO 2017-06-26 13:29:57,154 main.py:50] epoch 84, training loss: 9435.91, average training loss: 20536.01, base loss: 10696.50
[INFO 2017-06-26 13:29:58,096 main.py:50] epoch 85, training loss: 9131.64, average training loss: 20403.40, base loss: 10695.07
[INFO 2017-06-26 13:29:59,037 main.py:50] epoch 86, training loss: 9302.50, average training loss: 20275.80, base loss: 10696.19
[INFO 2017-06-26 13:29:59,979 main.py:50] epoch 87, training loss: 9487.83, average training loss: 20153.21, base loss: 10700.56
[INFO 2017-06-26 13:30:00,921 main.py:50] epoch 88, training loss: 8823.06, average training loss: 20025.91, base loss: 10694.31
[INFO 2017-06-26 13:30:01,863 main.py:50] epoch 89, training loss: 8918.91, average training loss: 19902.49, base loss: 10690.53
[INFO 2017-06-26 13:30:02,805 main.py:50] epoch 90, training loss: 9160.06, average training loss: 19784.45, base loss: 10690.69
[INFO 2017-06-26 13:30:03,747 main.py:50] epoch 91, training loss: 8929.87, average training loss: 19666.46, base loss: 10687.33
[INFO 2017-06-26 13:30:04,688 main.py:50] epoch 92, training loss: 9250.63, average training loss: 19554.46, base loss: 10688.84
[INFO 2017-06-26 13:30:05,632 main.py:50] epoch 93, training loss: 9132.64, average training loss: 19443.59, base loss: 10688.95
[INFO 2017-06-26 13:30:06,574 main.py:50] epoch 94, training loss: 9164.12, average training loss: 19335.39, base loss: 10690.67
[INFO 2017-06-26 13:30:07,516 main.py:50] epoch 95, training loss: 9299.14, average training loss: 19230.84, base loss: 10694.01
[INFO 2017-06-26 13:30:08,459 main.py:50] epoch 96, training loss: 9236.34, average training loss: 19127.81, base loss: 10695.79
[INFO 2017-06-26 13:30:09,403 main.py:50] epoch 97, training loss: 9262.91, average training loss: 19027.15, base loss: 10698.31
[INFO 2017-06-26 13:30:10,350 main.py:50] epoch 98, training loss: 9037.57, average training loss: 18926.24, base loss: 10698.32
[INFO 2017-06-26 13:30:11,292 main.py:50] epoch 99, training loss: 9210.69, average training loss: 18829.09, base loss: 10700.68
[INFO 2017-06-26 13:30:11,293 main.py:52] epoch 99, testing
[INFO 2017-06-26 13:30:15,255 main.py:103] average testing loss: 9032.51, base loss: 10682.69
[INFO 2017-06-26 13:30:15,256 main.py:72] model save to ./model/final.pth
[INFO 2017-06-26 13:30:15,262 main.py:76] current best accuracy: 9032.51
[INFO 2017-06-26 13:30:16,204 main.py:50] epoch 100, training loss: 8978.95, average training loss: 18731.56, base loss: 10700.19
[INFO 2017-06-26 13:30:17,151 main.py:50] epoch 101, training loss: 8880.09, average training loss: 18634.98, base loss: 10698.64
[INFO 2017-06-26 13:30:18,093 main.py:50] epoch 102, training loss: 8803.63, average training loss: 18539.53, base loss: 10695.24
[INFO 2017-06-26 13:30:19,034 main.py:50] epoch 103, training loss: 9024.10, average training loss: 18448.03, base loss: 10695.94
[INFO 2017-06-26 13:30:19,978 main.py:50] epoch 104, training loss: 9259.86, average training loss: 18360.53, base loss: 10699.23
[INFO 2017-06-26 13:30:20,922 main.py:50] epoch 105, training loss: 9284.95, average training loss: 18274.91, base loss: 10703.54
[INFO 2017-06-26 13:30:21,866 main.py:50] epoch 106, training loss: 8983.26, average training loss: 18188.07, base loss: 10702.50
[INFO 2017-06-26 13:30:22,809 main.py:50] epoch 107, training loss: 8630.60, average training loss: 18099.57, base loss: 10698.49
[INFO 2017-06-26 13:30:23,753 main.py:50] epoch 108, training loss: 9368.38, average training loss: 18019.47, base loss: 10703.11
