[INFO 2017-06-29 00:00:28,188 main.py:175] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-64', train_epoch=100000)
[INFO 2017-06-29 00:00:33,330 main.py:57] epoch 0, training loss: 41037.96, average training loss: 41037.96, base loss: 16504.37
[INFO 2017-06-29 00:00:35,806 main.py:57] epoch 1, training loss: 31411.47, average training loss: 36224.71, base loss: 15599.58
[INFO 2017-06-29 00:00:38,175 main.py:57] epoch 2, training loss: 27788.85, average training loss: 33412.76, base loss: 15525.68
[INFO 2017-06-29 00:00:40,568 main.py:57] epoch 3, training loss: 22490.31, average training loss: 30682.15, base loss: 15376.21
[INFO 2017-06-29 00:00:43,014 main.py:57] epoch 4, training loss: 20478.17, average training loss: 28641.35, base loss: 15712.44
[INFO 2017-06-29 00:00:45,562 main.py:57] epoch 5, training loss: 19756.32, average training loss: 27160.51, base loss: 15743.54
[INFO 2017-06-29 00:00:47,974 main.py:57] epoch 6, training loss: 17481.79, average training loss: 25777.84, base loss: 15720.69
[INFO 2017-06-29 00:00:50,363 main.py:57] epoch 7, training loss: 17364.83, average training loss: 24726.21, base loss: 15965.87
[INFO 2017-06-29 00:00:52,836 main.py:57] epoch 8, training loss: 16452.84, average training loss: 23806.95, base loss: 16061.25
[INFO 2017-06-29 00:00:55,721 main.py:57] epoch 9, training loss: 16373.16, average training loss: 23063.57, base loss: 16206.34
[INFO 2017-06-29 00:00:58,821 main.py:57] epoch 10, training loss: 13539.40, average training loss: 22197.74, base loss: 16144.26
[INFO 2017-06-29 00:01:01,874 main.py:57] epoch 11, training loss: 12694.42, average training loss: 21405.79, base loss: 16017.31
[INFO 2017-06-29 00:01:04,924 main.py:57] epoch 12, training loss: 14544.18, average training loss: 20877.98, base loss: 16126.51
[INFO 2017-06-29 00:01:07,965 main.py:57] epoch 13, training loss: 12450.61, average training loss: 20276.02, base loss: 16078.17
[INFO 2017-06-29 00:01:11,003 main.py:57] epoch 14, training loss: 12692.46, average training loss: 19770.45, base loss: 16065.73
[INFO 2017-06-29 00:01:14,039 main.py:57] epoch 15, training loss: 11333.61, average training loss: 19243.15, base loss: 15979.57
[INFO 2017-06-29 00:01:17,069 main.py:57] epoch 16, training loss: 12170.42, average training loss: 18827.11, base loss: 15971.29
[INFO 2017-06-29 00:01:20,162 main.py:57] epoch 17, training loss: 10704.23, average training loss: 18375.84, base loss: 15872.76
[INFO 2017-06-29 00:01:23,215 main.py:57] epoch 18, training loss: 12291.99, average training loss: 18055.63, base loss: 15902.68
[INFO 2017-06-29 00:01:26,299 main.py:57] epoch 19, training loss: 11801.53, average training loss: 17742.93, base loss: 15902.08
[INFO 2017-06-29 00:01:29,418 main.py:57] epoch 20, training loss: 12021.25, average training loss: 17470.47, base loss: 15905.21
[INFO 2017-06-29 00:01:32,503 main.py:57] epoch 21, training loss: 11493.94, average training loss: 17198.81, base loss: 15886.84
[INFO 2017-06-29 00:01:35,548 main.py:57] epoch 22, training loss: 9991.77, average training loss: 16885.46, base loss: 15803.74
[INFO 2017-06-29 00:01:38,604 main.py:57] epoch 23, training loss: 11595.31, average training loss: 16665.03, base loss: 15808.54
[INFO 2017-06-29 00:01:41,704 main.py:57] epoch 24, training loss: 12731.84, average training loss: 16507.71, base loss: 15843.48
[INFO 2017-06-29 00:01:44,708 main.py:57] epoch 25, training loss: 12947.34, average training loss: 16370.77, base loss: 15877.31
[INFO 2017-06-29 00:01:47,763 main.py:57] epoch 26, training loss: 9316.00, average training loss: 16109.48, base loss: 15768.61
[INFO 2017-06-29 00:01:50,806 main.py:57] epoch 27, training loss: 11984.30, average training loss: 15962.15, base loss: 15782.49
[INFO 2017-06-29 00:01:53,847 main.py:57] epoch 28, training loss: 14152.02, average training loss: 15899.74, base loss: 15887.80
[INFO 2017-06-29 00:01:56,915 main.py:57] epoch 29, training loss: 13522.10, average training loss: 15820.48, base loss: 15961.85
[INFO 2017-06-29 00:01:59,918 main.py:57] epoch 30, training loss: 11963.66, average training loss: 15696.07, base loss: 15973.40
