[INFO 2017-06-29 12:06:35,976 main.py:175] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-64', train_epoch=100000)
[INFO 2017-06-29 12:06:41,141 main.py:57] epoch 0, training loss: 38269.71, average training loss: 38269.71, base loss: 14860.74
[INFO 2017-06-29 12:06:43,826 main.py:57] epoch 1, training loss: 29966.03, average training loss: 34117.87, base loss: 15118.15
[INFO 2017-06-29 12:06:46,546 main.py:57] epoch 2, training loss: 27553.17, average training loss: 31929.64, base loss: 15461.29
[INFO 2017-06-29 12:06:49,418 main.py:57] epoch 3, training loss: 22912.87, average training loss: 29675.44, base loss: 15156.70
[INFO 2017-06-29 12:06:52,728 main.py:57] epoch 4, training loss: 20829.29, average training loss: 27906.21, base loss: 15155.56
[INFO 2017-06-29 12:06:56,119 main.py:57] epoch 5, training loss: 19141.62, average training loss: 26445.45, base loss: 15326.60
[INFO 2017-06-29 12:06:59,268 main.py:57] epoch 6, training loss: 19932.87, average training loss: 25515.08, base loss: 15848.71
[INFO 2017-06-29 12:07:02,558 main.py:57] epoch 7, training loss: 18024.08, average training loss: 24578.70, base loss: 16021.99
[INFO 2017-06-29 12:07:05,907 main.py:57] epoch 8, training loss: 16242.67, average training loss: 23652.48, base loss: 16029.71
[INFO 2017-06-29 12:07:09,128 main.py:57] epoch 9, training loss: 15033.29, average training loss: 22790.56, base loss: 15961.64
[INFO 2017-06-29 12:07:12,380 main.py:57] epoch 10, training loss: 14039.69, average training loss: 21995.03, base loss: 15746.40
[INFO 2017-06-29 12:07:15,695 main.py:57] epoch 11, training loss: 14044.46, average training loss: 21332.48, base loss: 15683.61
[INFO 2017-06-29 12:07:19,017 main.py:57] epoch 12, training loss: 15117.15, average training loss: 20854.38, base loss: 15711.81
[INFO 2017-06-29 12:07:22,313 main.py:57] epoch 13, training loss: 12990.63, average training loss: 20292.68, base loss: 15593.94
[INFO 2017-06-29 12:07:25,582 main.py:57] epoch 14, training loss: 12687.61, average training loss: 19785.68, base loss: 15467.84
[INFO 2017-06-29 12:07:28,892 main.py:57] epoch 15, training loss: 13733.45, average training loss: 19407.41, base loss: 15463.56
[INFO 2017-06-29 12:07:32,132 main.py:57] epoch 16, training loss: 13026.97, average training loss: 19032.09, base loss: 15426.47
[INFO 2017-06-29 12:07:35,404 main.py:57] epoch 17, training loss: 14386.07, average training loss: 18773.98, base loss: 15486.07
[INFO 2017-06-29 12:07:38,563 main.py:57] epoch 18, training loss: 13628.59, average training loss: 18503.17, base loss: 15488.99
[INFO 2017-06-29 12:07:41,849 main.py:57] epoch 19, training loss: 11818.26, average training loss: 18168.92, base loss: 15390.13
[INFO 2017-06-29 12:07:45,170 main.py:57] epoch 20, training loss: 13511.90, average training loss: 17947.16, base loss: 15399.93
[INFO 2017-06-29 12:07:48,603 main.py:57] epoch 21, training loss: 13806.67, average training loss: 17758.96, base loss: 15421.06
[INFO 2017-06-29 12:07:51,953 main.py:57] epoch 22, training loss: 12569.24, average training loss: 17533.32, base loss: 15378.97
[INFO 2017-06-29 12:07:55,163 main.py:57] epoch 23, training loss: 14031.15, average training loss: 17387.39, base loss: 15424.55
[INFO 2017-06-29 12:07:58,419 main.py:57] epoch 24, training loss: 13605.59, average training loss: 17236.12, base loss: 15435.36
[INFO 2017-06-29 12:08:01,658 main.py:57] epoch 25, training loss: 12798.62, average training loss: 17065.45, base loss: 15418.99
[INFO 2017-06-29 12:08:05,143 main.py:57] epoch 26, training loss: 12202.54, average training loss: 16885.34, base loss: 15374.90
[INFO 2017-06-29 12:08:08,359 main.py:57] epoch 27, training loss: 15092.93, average training loss: 16821.33, base loss: 15465.99
[INFO 2017-06-29 12:08:11,648 main.py:57] epoch 28, training loss: 12437.96, average training loss: 16670.17, base loss: 15433.99
[INFO 2017-06-29 12:08:14,968 main.py:57] epoch 29, training loss: 13836.78, average training loss: 16575.73, base loss: 15458.40
[INFO 2017-06-29 12:08:18,155 main.py:57] epoch 30, training loss: 13445.07, average training loss: 16474.74, base loss: 15472.07
[INFO 2017-06-29 12:08:21,478 main.py:57] epoch 31, training loss: 14821.73, average training loss: 16423.08, base loss: 15534.84
[INFO 2017-06-29 12:08:24,709 main.py:57] epoch 32, training loss: 14186.60, average training loss: 16355.31, base loss: 15572.47
[INFO 2017-06-29 12:08:27,982 main.py:57] epoch 33, training loss: 13802.88, average training loss: 16280.24, base loss: 15596.98
[INFO 2017-06-29 12:08:31,318 main.py:57] epoch 34, training loss: 15625.62, average training loss: 16261.54, base loss: 15690.47
[INFO 2017-06-29 12:08:34,467 main.py:57] epoch 35, training loss: 13670.32, average training loss: 16189.56, base loss: 15702.08
[INFO 2017-06-29 12:08:37,738 main.py:57] epoch 36, training loss: 13819.05, average training loss: 16125.49, base loss: 15727.76
