[INFO 2017-06-29 11:28:11,126 main.py:175] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-64', train_epoch=100000)
[INFO 2017-06-29 11:28:16,824 main.py:57] epoch 0, training loss: 39229.40, average training loss: 39229.40, base loss: 18013.42
[INFO 2017-06-29 11:28:19,390 main.py:57] epoch 1, training loss: 32820.09, average training loss: 36024.75, base loss: 17153.77
[INFO 2017-06-29 11:28:21,955 main.py:57] epoch 2, training loss: 27266.66, average training loss: 33105.38, base loss: 16347.60
[INFO 2017-06-29 11:28:24,713 main.py:57] epoch 3, training loss: 23449.48, average training loss: 30691.41, base loss: 16227.04
[INFO 2017-06-29 11:28:27,359 main.py:57] epoch 4, training loss: 20712.58, average training loss: 28695.64, base loss: 15916.35
[INFO 2017-06-29 11:28:30,045 main.py:57] epoch 5, training loss: 18487.77, average training loss: 26994.33, base loss: 15943.44
[INFO 2017-06-29 11:28:32,602 main.py:57] epoch 6, training loss: 16377.85, average training loss: 25477.69, base loss: 15857.13
[INFO 2017-06-29 11:28:35,123 main.py:57] epoch 7, training loss: 16438.79, average training loss: 24347.83, base loss: 15760.44
[INFO 2017-06-29 11:28:37,747 main.py:57] epoch 8, training loss: 14259.10, average training loss: 23226.86, base loss: 15629.12
[INFO 2017-06-29 11:28:40,368 main.py:57] epoch 9, training loss: 14277.47, average training loss: 22331.92, base loss: 15644.75
[INFO 2017-06-29 11:28:42,955 main.py:57] epoch 10, training loss: 14777.65, average training loss: 21645.17, base loss: 15706.56
[INFO 2017-06-29 11:28:45,758 main.py:57] epoch 11, training loss: 14065.32, average training loss: 21013.51, base loss: 15827.88
[INFO 2017-06-29 11:28:48,349 main.py:57] epoch 12, training loss: 13369.28, average training loss: 20425.50, base loss: 15907.76
[INFO 2017-06-29 11:28:51,007 main.py:57] epoch 13, training loss: 12041.78, average training loss: 19826.66, base loss: 15894.85
[INFO 2017-06-29 11:28:53,675 main.py:57] epoch 14, training loss: 10952.37, average training loss: 19235.04, base loss: 15778.64
[INFO 2017-06-29 11:28:56,286 main.py:57] epoch 15, training loss: 9586.50, average training loss: 18632.01, base loss: 15579.36
[INFO 2017-06-29 11:28:58,934 main.py:57] epoch 16, training loss: 10885.02, average training loss: 18176.30, base loss: 15535.96
[INFO 2017-06-29 11:29:01,621 main.py:57] epoch 17, training loss: 11167.97, average training loss: 17786.95, base loss: 15540.55
[INFO 2017-06-29 11:29:04,468 main.py:57] epoch 18, training loss: 11190.66, average training loss: 17439.78, base loss: 15558.53
[INFO 2017-06-29 11:29:07,129 main.py:57] epoch 19, training loss: 11187.61, average training loss: 17127.17, base loss: 15561.17
[INFO 2017-06-29 11:29:09,813 main.py:57] epoch 20, training loss: 11766.58, average training loss: 16871.90, base loss: 15618.51
[INFO 2017-06-29 11:29:12,514 main.py:57] epoch 21, training loss: 10339.79, average training loss: 16574.99, base loss: 15597.58
[INFO 2017-06-29 11:29:15,478 main.py:57] epoch 22, training loss: 9539.91, average training loss: 16269.11, base loss: 15508.69
[INFO 2017-06-29 11:29:18,631 main.py:57] epoch 23, training loss: 10679.65, average training loss: 16036.22, base loss: 15525.57
[INFO 2017-06-29 11:29:21,840 main.py:57] epoch 24, training loss: 11540.66, average training loss: 15856.40, base loss: 15572.85
[INFO 2017-06-29 11:29:25,043 main.py:57] epoch 25, training loss: 11283.10, average training loss: 15680.50, base loss: 15615.41
[INFO 2017-06-29 11:29:28,327 main.py:57] epoch 26, training loss: 10365.86, average training loss: 15483.66, base loss: 15588.20
[INFO 2017-06-29 11:29:31,735 main.py:57] epoch 27, training loss: 12072.66, average training loss: 15361.84, base loss: 15635.37
[INFO 2017-06-29 11:29:34,886 main.py:57] epoch 28, training loss: 13071.28, average training loss: 15282.86, base loss: 15726.33
[INFO 2017-06-29 11:29:38,146 main.py:57] epoch 29, training loss: 11407.33, average training loss: 15153.67, base loss: 15737.87
[INFO 2017-06-29 11:29:41,406 main.py:57] epoch 30, training loss: 10932.89, average training loss: 15017.52, base loss: 15739.70
[INFO 2017-06-29 11:29:44,541 main.py:57] epoch 31, training loss: 10096.32, average training loss: 14863.73, base loss: 15711.68
[INFO 2017-06-29 11:29:47,773 main.py:57] epoch 32, training loss: 10569.14, average training loss: 14733.59, base loss: 15704.60
[INFO 2017-06-29 11:29:51,003 main.py:57] epoch 33, training loss: 11653.29, average training loss: 14642.99, base loss: 15737.15
[INFO 2017-06-29 11:29:54,123 main.py:57] epoch 34, training loss: 10264.40, average training loss: 14517.89, base loss: 15733.23
[INFO 2017-06-29 11:29:57,388 main.py:57] epoch 35, training loss: 10366.36, average training loss: 14402.57, base loss: 15718.34
[INFO 2017-06-29 11:30:00,662 main.py:57] epoch 36, training loss: 10986.87, average training loss: 14310.25, base loss: 15725.43
[INFO 2017-06-29 11:30:03,898 main.py:57] epoch 37, training loss: 9823.13, average training loss: 14192.17, base loss: 15694.86
[INFO 2017-06-29 11:30:07,048 main.py:57] epoch 38, training loss: 11394.10, average training loss: 14120.43, base loss: 15712.21
[INFO 2017-06-29 11:30:10,397 main.py:57] epoch 39, training loss: 11362.02, average training loss: 14051.47, base loss: 15726.13
[INFO 2017-06-29 11:30:13,730 main.py:57] epoch 40, training loss: 9494.68, average training loss: 13940.33, base loss: 15690.19
[INFO 2017-06-29 11:30:16,908 main.py:57] epoch 41, training loss: 10365.45, average training loss: 13855.21, base loss: 15679.15
[INFO 2017-06-29 11:30:20,212 main.py:57] epoch 42, training loss: 10393.20, average training loss: 13774.70, base loss: 15686.30
[INFO 2017-06-29 11:30:23,635 main.py:57] epoch 43, training loss: 9936.55, average training loss: 13687.47, base loss: 15664.07
[INFO 2017-06-29 11:30:26,977 main.py:57] epoch 44, training loss: 10523.55, average training loss: 13617.16, base loss: 15667.22
[INFO 2017-06-29 11:30:30,321 main.py:57] epoch 45, training loss: 10211.68, average training loss: 13543.13, base loss: 15661.39
[INFO 2017-06-29 11:30:33,848 main.py:57] epoch 46, training loss: 10778.15, average training loss: 13484.30, base loss: 15672.08
[INFO 2017-06-29 11:30:37,064 main.py:57] epoch 47, training loss: 9548.17, average training loss: 13402.29, base loss: 15642.44
[INFO 2017-06-29 11:30:40,198 main.py:57] epoch 48, training loss: 11158.08, average training loss: 13356.49, base loss: 15658.42
