[INFO 2017-06-29 13:07:07,828 main.py:175] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-64', train_epoch=100000)
[INFO 2017-06-29 13:07:12,318 main.py:57] epoch 0, training loss: 42071.80, average training loss: 42071.80, base loss: 15547.25
[INFO 2017-06-29 13:07:14,270 main.py:57] epoch 1, training loss: 34113.55, average training loss: 38092.68, base loss: 15071.12
[INFO 2017-06-29 13:07:16,300 main.py:57] epoch 2, training loss: 31754.46, average training loss: 35979.94, base loss: 15504.11
[INFO 2017-06-29 13:07:18,287 main.py:57] epoch 3, training loss: 29533.60, average training loss: 34368.35, base loss: 16130.20
[INFO 2017-06-29 13:07:20,735 main.py:57] epoch 4, training loss: 24359.29, average training loss: 32366.54, base loss: 15669.89
[INFO 2017-06-29 13:07:23,262 main.py:57] epoch 5, training loss: 23471.65, average training loss: 30884.06, base loss: 15556.15
[INFO 2017-06-29 13:07:25,734 main.py:57] epoch 6, training loss: 23162.93, average training loss: 29781.04, base loss: 15648.20
[INFO 2017-06-29 13:07:28,221 main.py:57] epoch 7, training loss: 19484.94, average training loss: 28494.03, base loss: 15447.55
[INFO 2017-06-29 13:07:30,816 main.py:57] epoch 8, training loss: 18929.25, average training loss: 27431.27, base loss: 15249.67
[INFO 2017-06-29 13:07:33,365 main.py:57] epoch 9, training loss: 18977.13, average training loss: 26585.86, base loss: 15302.39
[INFO 2017-06-29 13:07:35,943 main.py:57] epoch 10, training loss: 18669.61, average training loss: 25866.20, base loss: 15379.85
[INFO 2017-06-29 13:07:38,496 main.py:57] epoch 11, training loss: 16834.68, average training loss: 25113.57, base loss: 15394.88
[INFO 2017-06-29 13:07:41,048 main.py:57] epoch 12, training loss: 17750.93, average training loss: 24547.22, base loss: 15512.68
[INFO 2017-06-29 13:07:43,552 main.py:57] epoch 13, training loss: 16818.58, average training loss: 23995.17, base loss: 15612.72
[INFO 2017-06-29 13:07:46,084 main.py:57] epoch 14, training loss: 14878.39, average training loss: 23387.39, base loss: 15555.88
[INFO 2017-06-29 13:07:48,589 main.py:57] epoch 15, training loss: 15628.65, average training loss: 22902.47, base loss: 15582.48
[INFO 2017-06-29 13:07:51,238 main.py:57] epoch 16, training loss: 14477.95, average training loss: 22406.91, base loss: 15541.06
[INFO 2017-06-29 13:07:53,797 main.py:57] epoch 17, training loss: 14725.43, average training loss: 21980.16, base loss: 15538.03
[INFO 2017-06-29 13:07:56,320 main.py:57] epoch 18, training loss: 15216.87, average training loss: 21624.19, base loss: 15570.30
[INFO 2017-06-29 13:07:58,856 main.py:57] epoch 19, training loss: 15080.77, average training loss: 21297.02, base loss: 15589.28
[INFO 2017-06-29 13:08:01,350 main.py:57] epoch 20, training loss: 13685.34, average training loss: 20934.56, base loss: 15553.88
[INFO 2017-06-29 13:08:03,840 main.py:57] epoch 21, training loss: 15073.26, average training loss: 20668.14, base loss: 15619.00
[INFO 2017-06-29 13:08:06,375 main.py:57] epoch 22, training loss: 13642.07, average training loss: 20362.66, base loss: 15589.47
[INFO 2017-06-29 13:08:08,964 main.py:57] epoch 23, training loss: 13544.78, average training loss: 20078.58, base loss: 15576.51
[INFO 2017-06-29 13:08:11,612 main.py:57] epoch 24, training loss: 14512.35, average training loss: 19855.93, base loss: 15597.99
[INFO 2017-06-29 13:08:14,172 main.py:57] epoch 25, training loss: 15290.04, average training loss: 19680.32, base loss: 15672.11
[INFO 2017-06-29 13:08:16,666 main.py:57] epoch 26, training loss: 13244.44, average training loss: 19441.95, base loss: 15660.51
[INFO 2017-06-29 13:08:19,164 main.py:57] epoch 27, training loss: 12633.63, average training loss: 19198.80, base loss: 15625.39
[INFO 2017-06-29 13:08:21,760 main.py:57] epoch 28, training loss: 14327.33, average training loss: 19030.82, base loss: 15659.49
[INFO 2017-06-29 13:08:24,317 main.py:57] epoch 29, training loss: 13012.75, average training loss: 18830.22, base loss: 15643.08
[INFO 2017-06-29 13:08:26,881 main.py:57] epoch 30, training loss: 12267.82, average training loss: 18618.53, base loss: 15593.96
[INFO 2017-06-29 13:08:29,363 main.py:57] epoch 31, training loss: 12625.66, average training loss: 18431.25, base loss: 15572.07
[INFO 2017-06-29 13:08:31,858 main.py:57] epoch 32, training loss: 14007.03, average training loss: 18297.18, base loss: 15608.25
[INFO 2017-06-29 13:08:34,369 main.py:57] epoch 33, training loss: 12863.98, average training loss: 18137.38, base loss: 15596.39
[INFO 2017-06-29 13:08:36,855 main.py:57] epoch 34, training loss: 12922.10, average training loss: 17988.37, base loss: 15593.24
[INFO 2017-06-29 13:08:39,390 main.py:57] epoch 35, training loss: 10753.60, average training loss: 17787.41, base loss: 15523.18
[INFO 2017-06-29 13:08:41,905 main.py:57] epoch 36, training loss: 13084.53, average training loss: 17660.30, base loss: 15529.80
[INFO 2017-06-29 13:08:44,409 main.py:57] epoch 37, training loss: 12961.26, average training loss: 17536.64, base loss: 15528.28
[INFO 2017-06-29 13:08:47,005 main.py:57] epoch 38, training loss: 12502.92, average training loss: 17407.57, base loss: 15513.26
[INFO 2017-06-29 13:08:49,527 main.py:57] epoch 39, training loss: 12359.26, average training loss: 17281.37, base loss: 15499.32
[INFO 2017-06-29 13:08:52,038 main.py:57] epoch 40, training loss: 11915.53, average training loss: 17150.49, base loss: 15470.60
[INFO 2017-06-29 13:08:54,501 main.py:57] epoch 41, training loss: 12125.96, average training loss: 17030.86, base loss: 15452.89
[INFO 2017-06-29 13:08:57,117 main.py:57] epoch 42, training loss: 13789.93, average training loss: 16955.49, base loss: 15484.77
[INFO 2017-06-29 13:08:59,652 main.py:57] epoch 43, training loss: 12242.44, average training loss: 16848.37, base loss: 15468.51
[INFO 2017-06-29 13:09:02,146 main.py:57] epoch 44, training loss: 13009.23, average training loss: 16763.06, base loss: 15474.71
[INFO 2017-06-29 13:09:04,612 main.py:57] epoch 45, training loss: 14564.79, average training loss: 16715.27, base loss: 15524.44
[INFO 2017-06-29 13:09:07,202 main.py:57] epoch 46, training loss: 11218.02, average training loss: 16598.31, base loss: 15483.31
[INFO 2017-06-29 13:09:09,738 main.py:57] epoch 47, training loss: 12408.78, average training loss: 16511.03, base loss: 15478.28
[INFO 2017-06-29 13:09:12,204 main.py:57] epoch 48, training loss: 12910.53, average training loss: 16437.55, base loss: 15491.16
[INFO 2017-06-29 13:09:14,710 main.py:57] epoch 49, training loss: 14488.98, average training loss: 16398.58, base loss: 15535.30
[INFO 2017-06-29 13:09:17,189 main.py:57] epoch 50, training loss: 13042.62, average training loss: 16332.77, base loss: 15537.37
[INFO 2017-06-29 13:09:19,769 main.py:57] epoch 51, training loss: 12523.98, average training loss: 16259.53, base loss: 15535.71
[INFO 2017-06-29 13:09:22,288 main.py:57] epoch 52, training loss: 13189.56, average training loss: 16201.60, base loss: 15549.65
[INFO 2017-06-29 13:09:24,802 main.py:57] epoch 53, training loss: 12468.45, average training loss: 16132.47, base loss: 15542.24
[INFO 2017-06-29 13:09:27,432 main.py:57] epoch 54, training loss: 13141.72, average training loss: 16078.09, base loss: 15553.71
[INFO 2017-06-29 13:09:29,911 main.py:57] epoch 55, training loss: 12499.65, average training loss: 16014.19, base loss: 15549.60
[INFO 2017-06-29 13:09:32,438 main.py:57] epoch 56, training loss: 11428.42, average training loss: 15933.74, base loss: 15521.15
