[INFO 2017-06-26 13:50:51,487 main.py:170] Namespace(batch_size=32, display=False, image_dir='/home/yi/Downloads/mpii-64-one-2', image_size=64, init_model_path='', input_video_path='video', learning_rate=0.001, method='unsupervised', motion_range=6, num_channel=3, num_inputs=2, output_flow_path='flow', output_flow_video_path='flow_video', save_dir='./model', test=False, test_epoch=10, test_interval=100, test_video=False, train=True, train_epoch=10000)
[INFO 2017-06-26 13:50:55,433 main.py:50] epoch 0, training loss: 147147.05, average training loss: 147147.05, base loss: 10875.00
[INFO 2017-06-26 13:50:58,072 main.py:50] epoch 1, training loss: 123130.48, average training loss: 135138.76, base loss: 11064.56
[INFO 2017-06-26 13:51:00,965 main.py:50] epoch 2, training loss: 105075.74, average training loss: 125117.76, base loss: 10977.59
[INFO 2017-06-26 13:51:03,837 main.py:50] epoch 3, training loss: 91904.65, average training loss: 116814.48, base loss: 10882.21
[INFO 2017-06-26 13:51:06,750 main.py:50] epoch 4, training loss: 79493.88, average training loss: 109350.36, base loss: 10818.08
[INFO 2017-06-26 13:51:09,621 main.py:50] epoch 5, training loss: 69049.91, average training loss: 102633.62, base loss: 10759.22
[INFO 2017-06-26 13:51:12,502 main.py:50] epoch 6, training loss: 59911.92, average training loss: 96530.52, base loss: 10749.43
[INFO 2017-06-26 13:51:15,371 main.py:50] epoch 7, training loss: 52132.14, average training loss: 90980.72, base loss: 10738.84
[INFO 2017-06-26 13:51:18,249 main.py:50] epoch 8, training loss: 45801.11, average training loss: 85960.76, base loss: 10763.26
[INFO 2017-06-26 13:51:21,121 main.py:50] epoch 9, training loss: 40239.46, average training loss: 81388.63, base loss: 10816.96
[INFO 2017-06-26 13:51:23,994 main.py:50] epoch 10, training loss: 35438.87, average training loss: 77211.38, base loss: 10827.31
[INFO 2017-06-26 13:51:26,869 main.py:50] epoch 11, training loss: 32132.11, average training loss: 73454.78, base loss: 10821.95
[INFO 2017-06-26 13:51:29,738 main.py:50] epoch 12, training loss: 29275.82, average training loss: 70056.39, base loss: 10811.90
[INFO 2017-06-26 13:51:32,607 main.py:50] epoch 13, training loss: 26623.17, average training loss: 66954.02, base loss: 10781.16
[INFO 2017-06-26 13:51:35,481 main.py:50] epoch 14, training loss: 24808.49, average training loss: 64144.32, base loss: 10774.97
[INFO 2017-06-26 13:51:38,353 main.py:50] epoch 15, training loss: 23039.29, average training loss: 61575.26, base loss: 10766.39
[INFO 2017-06-26 13:51:41,236 main.py:50] epoch 16, training loss: 21264.52, average training loss: 59204.04, base loss: 10753.48
[INFO 2017-06-26 13:51:44,110 main.py:50] epoch 17, training loss: 20129.64, average training loss: 57033.24, base loss: 10742.79
[INFO 2017-06-26 13:51:46,986 main.py:50] epoch 18, training loss: 18971.11, average training loss: 55029.97, base loss: 10759.71
[INFO 2017-06-26 13:51:49,857 main.py:50] epoch 19, training loss: 17688.20, average training loss: 53162.88, base loss: 10746.38
[INFO 2017-06-26 13:51:52,735 main.py:50] epoch 20, training loss: 17102.00, average training loss: 51445.69, base loss: 10746.14
[INFO 2017-06-26 13:51:55,619 main.py:50] epoch 21, training loss: 17173.71, average training loss: 49887.88, base loss: 10771.75
[INFO 2017-06-26 13:51:58,499 main.py:50] epoch 22, training loss: 15817.62, average training loss: 48406.56, base loss: 10751.79
[INFO 2017-06-26 13:52:01,379 main.py:50] epoch 23, training loss: 15687.86, average training loss: 47043.28, base loss: 10767.27
[INFO 2017-06-26 13:52:04,253 main.py:50] epoch 24, training loss: 14276.52, average training loss: 45732.61, base loss: 10745.22
[INFO 2017-06-26 13:52:07,165 main.py:50] epoch 25, training loss: 14094.42, average training loss: 44515.76, base loss: 10743.47
[INFO 2017-06-26 13:52:10,044 main.py:50] epoch 26, training loss: 14113.95, average training loss: 43389.76, base loss: 10748.84
[INFO 2017-06-26 13:52:12,937 main.py:50] epoch 27, training loss: 13509.51, average training loss: 42322.61, base loss: 10742.84
[INFO 2017-06-26 13:52:15,815 main.py:50] epoch 28, training loss: 13337.84, average training loss: 41323.14, base loss: 10747.55
[INFO 2017-06-26 13:52:18,696 main.py:50] epoch 29, training loss: 12655.85, average training loss: 40367.56, base loss: 10746.05
[INFO 2017-06-26 13:52:21,574 main.py:50] epoch 30, training loss: 12584.04, average training loss: 39471.32, base loss: 10752.25
[INFO 2017-06-26 13:52:24,460 main.py:50] epoch 31, training loss: 12548.20, average training loss: 38629.97, base loss: 10761.53
[INFO 2017-06-26 13:52:27,344 main.py:50] epoch 32, training loss: 11684.01, average training loss: 37813.43, base loss: 10746.26
[INFO 2017-06-26 13:52:30,221 main.py:50] epoch 33, training loss: 12009.09, average training loss: 37054.48, base loss: 10757.96
[INFO 2017-06-26 13:52:33,098 main.py:50] epoch 34, training loss: 11280.83, average training loss: 36318.09, base loss: 10753.27
[INFO 2017-06-26 13:52:35,983 main.py:50] epoch 35, training loss: 11100.63, average training loss: 35617.60, base loss: 10746.31
[INFO 2017-06-26 13:52:38,904 main.py:50] epoch 36, training loss: 11338.57, average training loss: 34961.41, base loss: 10753.12
[INFO 2017-06-26 13:52:41,786 main.py:50] epoch 37, training loss: 11063.90, average training loss: 34332.53, base loss: 10754.03
[INFO 2017-06-26 13:52:44,682 main.py:50] epoch 38, training loss: 11150.52, average training loss: 33738.12, base loss: 10761.97
[INFO 2017-06-26 13:52:47,570 main.py:50] epoch 39, training loss: 10875.05, average training loss: 33166.54, base loss: 10766.68
[INFO 2017-06-26 13:52:50,491 main.py:50] epoch 40, training loss: 10440.35, average training loss: 32612.24, base loss: 10761.29
[INFO 2017-06-26 13:52:53,371 main.py:50] epoch 41, training loss: 10175.45, average training loss: 32078.03, base loss: 10751.63
[INFO 2017-06-26 13:52:56,265 main.py:50] epoch 42, training loss: 10479.35, average training loss: 31575.74, base loss: 10752.82
[INFO 2017-06-26 13:52:59,157 main.py:50] epoch 43, training loss: 10350.39, average training loss: 31093.35, base loss: 10752.12
[INFO 2017-06-26 13:53:02,055 main.py:50] epoch 44, training loss: 10467.96, average training loss: 30635.00, base loss: 10755.52
