[INFO 2017-06-28 14:19:22,522 main.py:176] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-64', train_epoch=100000)
[INFO 2017-06-28 14:19:26,717 main.py:51] epoch 0, training loss: 29945.11, average training loss: 29945.11, base loss: 14051.16
[INFO 2017-06-28 14:19:27,361 main.py:51] epoch 1, training loss: 22131.52, average training loss: 26038.31, base loss: 13004.98
[INFO 2017-06-28 14:19:28,117 main.py:51] epoch 2, training loss: 22618.50, average training loss: 24898.38, base loss: 13328.81
[INFO 2017-06-28 14:19:28,917 main.py:51] epoch 3, training loss: 19624.90, average training loss: 23580.01, base loss: 13428.20
[INFO 2017-06-28 14:19:29,733 main.py:51] epoch 4, training loss: 18751.57, average training loss: 22614.32, base loss: 13537.49
[INFO 2017-06-28 14:19:30,368 main.py:51] epoch 5, training loss: 19224.25, average training loss: 22049.31, base loss: 13946.38
[INFO 2017-06-28 14:19:31,181 main.py:51] epoch 6, training loss: 16587.96, average training loss: 21269.12, base loss: 14000.34
[INFO 2017-06-28 14:19:32,001 main.py:51] epoch 7, training loss: 17003.54, average training loss: 20735.92, base loss: 13999.25
[INFO 2017-06-28 14:19:32,837 main.py:51] epoch 8, training loss: 17135.40, average training loss: 20335.86, base loss: 14153.01
[INFO 2017-06-28 14:19:33,485 main.py:51] epoch 9, training loss: 18107.79, average training loss: 20113.05, base loss: 14398.99
[INFO 2017-06-28 14:19:34,203 main.py:51] epoch 10, training loss: 15425.52, average training loss: 19686.91, base loss: 14364.59
[INFO 2017-06-28 14:19:35,042 main.py:51] epoch 11, training loss: 14620.93, average training loss: 19264.75, base loss: 14337.30
[INFO 2017-06-28 14:19:35,767 main.py:51] epoch 12, training loss: 15314.10, average training loss: 18960.85, base loss: 14360.23
[INFO 2017-06-28 14:19:36,494 main.py:51] epoch 13, training loss: 14062.75, average training loss: 18610.99, base loss: 14254.09
[INFO 2017-06-28 14:19:37,301 main.py:51] epoch 14, training loss: 12829.53, average training loss: 18225.56, base loss: 14119.24
[INFO 2017-06-28 14:19:38,110 main.py:51] epoch 15, training loss: 13283.71, average training loss: 17916.69, base loss: 14038.68
[INFO 2017-06-28 14:19:38,792 main.py:51] epoch 16, training loss: 15496.28, average training loss: 17774.32, base loss: 14128.40
[INFO 2017-06-28 14:19:39,528 main.py:51] epoch 17, training loss: 13750.21, average training loss: 17550.75, base loss: 14097.26
[INFO 2017-06-28 14:19:40,342 main.py:51] epoch 18, training loss: 16008.97, average training loss: 17469.61, base loss: 14194.05
[INFO 2017-06-28 14:19:41,161 main.py:51] epoch 19, training loss: 15479.77, average training loss: 17370.12, base loss: 14268.81
[INFO 2017-06-28 14:19:41,862 main.py:51] epoch 20, training loss: 15678.68, average training loss: 17289.57, base loss: 14338.57
[INFO 2017-06-28 14:19:42,609 main.py:51] epoch 21, training loss: 13483.16, average training loss: 17116.55, base loss: 14305.00
[INFO 2017-06-28 14:19:43,385 main.py:51] epoch 22, training loss: 13599.05, average training loss: 16963.62, base loss: 14282.17
[INFO 2017-06-28 14:19:44,016 main.py:51] epoch 23, training loss: 13169.03, average training loss: 16805.51, base loss: 14239.24
[INFO 2017-06-28 14:19:44,778 main.py:51] epoch 24, training loss: 14060.33, average training loss: 16695.70, base loss: 14252.41
[INFO 2017-06-28 14:19:45,602 main.py:51] epoch 25, training loss: 11398.34, average training loss: 16491.96, base loss: 14146.43
[INFO 2017-06-28 14:19:46,275 main.py:51] epoch 26, training loss: 13801.72, average training loss: 16392.32, base loss: 14151.39
[INFO 2017-06-28 14:19:47,027 main.py:51] epoch 27, training loss: 15020.98, average training loss: 16343.34, base loss: 14199.02
[INFO 2017-06-28 14:19:47,835 main.py:51] epoch 28, training loss: 15471.31, average training loss: 16313.27, base loss: 14263.03
[INFO 2017-06-28 14:19:48,707 main.py:51] epoch 29, training loss: 14516.59, average training loss: 16253.38, base loss: 14292.00
[INFO 2017-06-28 14:19:49,394 main.py:51] epoch 30, training loss: 11083.49, average training loss: 16086.61, base loss: 14192.17
[INFO 2017-06-28 14:19:50,107 main.py:51] epoch 31, training loss: 16479.11, average training loss: 16098.88, base loss: 14287.97
[INFO 2017-06-28 14:19:50,963 main.py:51] epoch 32, training loss: 11176.36, average training loss: 15949.71, base loss: 14200.55
[INFO 2017-06-28 14:19:51,762 main.py:51] epoch 33, training loss: 12524.01, average training loss: 15848.96, base loss: 14164.62
[INFO 2017-06-28 14:19:52,445 main.py:51] epoch 34, training loss: 12867.90, average training loss: 15763.78, base loss: 14142.82
[INFO 2017-06-28 14:19:53,207 main.py:51] epoch 35, training loss: 13880.40, average training loss: 15711.47, base loss: 14151.00
[INFO 2017-06-28 14:19:54,001 main.py:51] epoch 36, training loss: 13636.09, average training loss: 15655.37, base loss: 14153.85
[INFO 2017-06-28 14:19:54,695 main.py:51] epoch 37, training loss: 14573.08, average training loss: 15626.89, base loss: 14187.22
[INFO 2017-06-28 14:19:55,475 main.py:51] epoch 38, training loss: 13240.44, average training loss: 15565.70, base loss: 14176.93
[INFO 2017-06-28 14:19:56,273 main.py:51] epoch 39, training loss: 15179.01, average training loss: 15556.03, base loss: 14229.40
[INFO 2017-06-28 14:19:57,068 main.py:51] epoch 40, training loss: 12194.51, average training loss: 15474.05, base loss: 14200.65
[INFO 2017-06-28 14:19:57,689 main.py:51] epoch 41, training loss: 11840.48, average training loss: 15387.53, base loss: 14155.47
[INFO 2017-06-28 14:19:58,485 main.py:51] epoch 42, training loss: 13381.81, average training loss: 15340.89, base loss: 14158.30
[INFO 2017-06-28 14:19:59,316 main.py:51] epoch 43, training loss: 12244.71, average training loss: 15270.52, base loss: 14130.25
[INFO 2017-06-28 14:20:00,007 main.py:51] epoch 44, training loss: 14301.59, average training loss: 15248.99, base loss: 14158.61
[INFO 2017-06-28 14:20:00,738 main.py:51] epoch 45, training loss: 14630.17, average training loss: 15235.54, base loss: 14188.14
[INFO 2017-06-28 14:20:01,549 main.py:51] epoch 46, training loss: 13125.17, average training loss: 15190.63, base loss: 14178.95
[INFO 2017-06-28 14:20:02,390 main.py:51] epoch 47, training loss: 13615.00, average training loss: 15157.81, base loss: 14187.58
[INFO 2017-06-28 14:20:03,030 main.py:51] epoch 48, training loss: 14436.75, average training loss: 15143.09, base loss: 14217.07
[INFO 2017-06-28 14:20:03,806 main.py:51] epoch 49, training loss: 14397.59, average training loss: 15128.18, base loss: 14245.73
[INFO 2017-06-28 14:20:04,616 main.py:51] epoch 50, training loss: 12125.07, average training loss: 15069.30, base loss: 14219.50
[INFO 2017-06-28 14:20:05,417 main.py:51] epoch 51, training loss: 11884.37, average training loss: 15008.05, base loss: 14190.87
