[INFO 2017-06-30 00:31:00,399 main.py:175] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-test-64', train_epoch=100000)
[INFO 2017-06-30 00:31:05,006 main.py:57] epoch 0, training loss: 36957.13, average training loss: 36957.13, base loss: 14282.85
[INFO 2017-06-30 00:31:07,344 main.py:57] epoch 1, training loss: 33012.51, average training loss: 34984.82, base loss: 13786.28
[INFO 2017-06-30 00:31:09,638 main.py:57] epoch 2, training loss: 29165.19, average training loss: 33044.95, base loss: 14134.11
[INFO 2017-06-30 00:31:11,932 main.py:57] epoch 3, training loss: 27730.18, average training loss: 31716.25, base loss: 14749.54
[INFO 2017-06-30 00:31:14,244 main.py:57] epoch 4, training loss: 23329.40, average training loss: 30038.88, base loss: 14989.98
[INFO 2017-06-30 00:31:16,541 main.py:57] epoch 5, training loss: 23619.12, average training loss: 28968.92, base loss: 15464.34
[INFO 2017-06-30 00:31:18,811 main.py:57] epoch 6, training loss: 21636.54, average training loss: 27921.44, base loss: 15581.43
[INFO 2017-06-30 00:31:21,115 main.py:57] epoch 7, training loss: 20867.41, average training loss: 27039.68, base loss: 15712.23
[INFO 2017-06-30 00:31:23,394 main.py:57] epoch 8, training loss: 18233.26, average training loss: 26061.19, base loss: 15626.82
[INFO 2017-06-30 00:31:25,736 main.py:57] epoch 9, training loss: 17844.99, average training loss: 25239.57, base loss: 15796.87
[INFO 2017-06-30 00:31:28,105 main.py:57] epoch 10, training loss: 15921.20, average training loss: 24392.45, base loss: 15726.05
[INFO 2017-06-30 00:31:30,404 main.py:57] epoch 11, training loss: 16263.70, average training loss: 23715.05, base loss: 15786.41
[INFO 2017-06-30 00:31:32,724 main.py:57] epoch 12, training loss: 15950.62, average training loss: 23117.79, base loss: 15910.72
