[INFO 2017-07-01 16:03:10,032 main.py:168] Namespace(batch_size=32, display=False, flow_dir='flow', flow_video_dir='flow-video', flow_video_fps=1, image_size=64, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=4, num_channel=3, num_inputs=2, save_dir='./model', test=False, test_dir='/home/yi/Downloads/mpii-test-64', test_epoch=10, test_interval=100, test_video=False, train=True, train_dir='/home/yi/Downloads/mpii-test-64', train_epoch=100000)
[INFO 2017-07-01 16:03:14,432 main.py:52] epoch 0, training loss: 38418.50, average training loss: 38418.50, base loss: 15335.18
[INFO 2017-07-01 16:03:16,700 main.py:52] epoch 1, training loss: 35602.57, average training loss: 37010.54, base loss: 15688.17
[INFO 2017-07-01 16:03:18,878 main.py:52] epoch 2, training loss: 32891.62, average training loss: 35637.57, base loss: 16238.30
[INFO 2017-07-01 16:03:21,068 main.py:52] epoch 3, training loss: 29220.73, average training loss: 34033.36, base loss: 16330.43
[INFO 2017-07-01 16:03:23,279 main.py:52] epoch 4, training loss: 25923.97, average training loss: 32411.48, base loss: 15995.77
[INFO 2017-07-01 16:03:25,453 main.py:52] epoch 5, training loss: 24743.95, average training loss: 31133.56, base loss: 16050.30
[INFO 2017-07-01 16:03:27,621 main.py:52] epoch 6, training loss: 22709.96, average training loss: 29930.19, base loss: 16154.19
[INFO 2017-07-01 16:03:29,849 main.py:52] epoch 7, training loss: 22095.69, average training loss: 28950.87, base loss: 16158.21
[INFO 2017-07-01 16:03:32,045 main.py:52] epoch 8, training loss: 20460.86, average training loss: 28007.54, base loss: 16250.61
[INFO 2017-07-01 16:03:34,211 main.py:52] epoch 9, training loss: 19601.43, average training loss: 27166.93, base loss: 16207.45
[INFO 2017-07-01 16:03:36,430 main.py:52] epoch 10, training loss: 17327.73, average training loss: 26272.46, base loss: 16133.25
[INFO 2017-07-01 16:03:38,620 main.py:52] epoch 11, training loss: 17140.27, average training loss: 25511.44, base loss: 16123.03
[INFO 2017-07-01 16:03:40,861 main.py:52] epoch 12, training loss: 16931.69, average training loss: 24851.46, base loss: 16114.80
[INFO 2017-07-01 16:03:43,006 main.py:52] epoch 13, training loss: 15547.03, average training loss: 24186.86, base loss: 16059.79
[INFO 2017-07-01 16:03:45,231 main.py:52] epoch 14, training loss: 13915.89, average training loss: 23502.13, base loss: 15964.82
[INFO 2017-07-01 16:03:47,409 main.py:52] epoch 15, training loss: 15691.26, average training loss: 23013.95, base loss: 16042.88
[INFO 2017-07-01 16:03:49,669 main.py:52] epoch 16, training loss: 14881.70, average training loss: 22535.58, base loss: 16103.48
[INFO 2017-07-01 16:03:51,935 main.py:52] epoch 17, training loss: 14381.68, average training loss: 22082.59, base loss: 16173.67
[INFO 2017-07-01 16:03:54,106 main.py:52] epoch 18, training loss: 13595.74, average training loss: 21635.91, base loss: 16217.81
[INFO 2017-07-01 16:03:56,325 main.py:52] epoch 19, training loss: 13855.47, average training loss: 21246.89, base loss: 16330.65
[INFO 2017-07-01 16:03:58,550 main.py:52] epoch 20, training loss: 11516.63, average training loss: 20783.54, base loss: 16253.80
[INFO 2017-07-01 16:04:00,736 main.py:52] epoch 21, training loss: 11342.43, average training loss: 20354.40, base loss: 16211.25
[INFO 2017-07-01 16:04:02,939 main.py:52] epoch 22, training loss: 12406.33, average training loss: 20008.83, base loss: 16249.05
[INFO 2017-07-01 16:04:05,142 main.py:52] epoch 23, training loss: 10649.52, average training loss: 19618.86, base loss: 16184.72
[INFO 2017-07-01 16:04:07,344 main.py:52] epoch 24, training loss: 11600.04, average training loss: 19298.11, base loss: 16186.00
[INFO 2017-07-01 16:04:09,556 main.py:52] epoch 25, training loss: 12037.57, average training loss: 19018.86, base loss: 16221.49
[INFO 2017-07-01 16:04:11,799 main.py:52] epoch 26, training loss: 11154.17, average training loss: 18727.57, base loss: 16200.17
[INFO 2017-07-01 16:04:14,049 main.py:52] epoch 27, training loss: 11119.51, average training loss: 18455.86, base loss: 16190.33
[INFO 2017-07-01 16:04:16,441 main.py:52] epoch 28, training loss: 10561.01, average training loss: 18183.62, base loss: 16154.51
[INFO 2017-07-01 16:04:18,885 main.py:52] epoch 29, training loss: 11476.36, average training loss: 17960.04, base loss: 16173.98
[INFO 2017-07-01 16:04:21,327 main.py:52] epoch 30, training loss: 10126.87, average training loss: 17707.36, base loss: 16130.04
[INFO 2017-07-01 16:04:23,781 main.py:52] epoch 31, training loss: 10452.02, average training loss: 17480.63, base loss: 16114.30
[INFO 2017-07-01 16:04:26,235 main.py:52] epoch 32, training loss: 11787.81, average training loss: 17308.12, base loss: 16145.33
[INFO 2017-07-01 16:04:28,679 main.py:52] epoch 33, training loss: 10665.64, average training loss: 17112.76, base loss: 16131.35
[INFO 2017-07-01 16:04:31,248 main.py:52] epoch 34, training loss: 11924.21, average training loss: 16964.51, base loss: 16162.53
[INFO 2017-07-01 16:04:33,821 main.py:52] epoch 35, training loss: 10986.00, average training loss: 16798.44, base loss: 16158.55
[INFO 2017-07-01 16:04:36,406 main.py:52] epoch 36, training loss: 11398.70, average training loss: 16652.50, base loss: 16175.55
[INFO 2017-07-01 16:04:38,979 main.py:52] epoch 37, training loss: 11098.39, average training loss: 16506.34, base loss: 16181.43
[INFO 2017-07-01 16:04:41,553 main.py:52] epoch 38, training loss: 10779.12, average training loss: 16359.49, base loss: 16189.54
[INFO 2017-07-01 16:04:44,148 main.py:52] epoch 39, training loss: 10748.43, average training loss: 16219.21, base loss: 16182.52
[INFO 2017-07-01 16:04:46,735 main.py:52] epoch 40, training loss: 9773.14, average training loss: 16061.99, base loss: 16147.86
[INFO 2017-07-01 16:04:49,335 main.py:52] epoch 41, training loss: 9853.62, average training loss: 15914.17, base loss: 16121.39
[INFO 2017-07-01 16:04:52,081 main.py:52] epoch 42, training loss: 12363.50, average training loss: 15831.60, base loss: 16157.00
[INFO 2017-07-01 16:04:54,765 main.py:52] epoch 43, training loss: 10608.42, average training loss: 15712.89, base loss: 16142.90
[INFO 2017-07-01 16:04:57,527 main.py:52] epoch 44, training loss: 10177.15, average training loss: 15589.87, base loss: 16120.76
[INFO 2017-07-01 16:05:00,394 main.py:52] epoch 45, training loss: 9762.96, average training loss: 15463.20, base loss: 16083.48
[INFO 2017-07-01 16:05:03,252 main.py:52] epoch 46, training loss: 11164.43, average training loss: 15371.74, base loss: 16094.92
[INFO 2017-07-01 16:05:06,104 main.py:52] epoch 47, training loss: 11311.47, average training loss: 15287.15, base loss: 16104.07
[INFO 2017-07-01 16:05:08,949 main.py:52] epoch 48, training loss: 10931.90, average training loss: 15198.27, base loss: 16106.80
[INFO 2017-07-01 16:05:11,803 main.py:52] epoch 49, training loss: 9466.82, average training loss: 15083.64, base loss: 16065.79
[INFO 2017-07-01 16:05:14,657 main.py:52] epoch 50, training loss: 12209.74, average training loss: 15027.29, base loss: 16108.73
[INFO 2017-07-01 16:05:17,510 main.py:52] epoch 51, training loss: 12432.33, average training loss: 14977.38, base loss: 16148.77
[INFO 2017-07-01 16:05:20,336 main.py:52] epoch 52, training loss: 11112.51, average training loss: 14904.46, base loss: 16161.47
[INFO 2017-07-01 16:05:23,222 main.py:52] epoch 53, training loss: 12561.78, average training loss: 14861.08, base loss: 16207.22
[INFO 2017-07-01 16:05:26,087 main.py:52] epoch 54, training loss: 10357.35, average training loss: 14779.19, base loss: 16196.91
[INFO 2017-07-01 16:05:28,936 main.py:52] epoch 55, training loss: 10264.00, average training loss: 14698.56, base loss: 16186.20
[INFO 2017-07-01 16:05:31,787 main.py:52] epoch 56, training loss: 10988.85, average training loss: 14633.48, base loss: 16194.81
[INFO 2017-07-01 16:05:34,688 main.py:52] epoch 57, training loss: 10928.33, average training loss: 14569.60, base loss: 16200.39
[INFO 2017-07-01 16:05:37,550 main.py:52] epoch 58, training loss: 11533.88, average training loss: 14518.15, base loss: 16225.01
[INFO 2017-07-01 16:05:40,405 main.py:52] epoch 59, training loss: 10486.97, average training loss: 14450.96, base loss: 16214.31
[INFO 2017-07-01 16:05:43,242 main.py:52] epoch 60, training loss: 10655.32, average training loss: 14388.74, base loss: 16212.70
[INFO 2017-07-01 16:05:46,116 main.py:52] epoch 61, training loss: 9990.95, average training loss: 14317.81, base loss: 16194.23
[INFO 2017-07-01 16:05:48,958 main.py:52] epoch 62, training loss: 9799.50, average training loss: 14246.09, base loss: 16179.00
[INFO 2017-07-01 16:05:51,786 main.py:52] epoch 63, training loss: 9628.21, average training loss: 14173.93, base loss: 16162.78
[INFO 2017-07-01 16:05:54,653 main.py:52] epoch 64, training loss: 11117.24, average training loss: 14126.91, base loss: 16170.19
[INFO 2017-07-01 16:05:57,530 main.py:52] epoch 65, training loss: 11071.17, average training loss: 14080.61, base loss: 16179.95
[INFO 2017-07-01 16:06:00,399 main.py:52] epoch 66, training loss: 11634.32, average training loss: 14044.09, base loss: 16195.53
[INFO 2017-07-01 16:06:03,270 main.py:52] epoch 67, training loss: 10491.30, average training loss: 13991.85, base loss: 16196.29
[INFO 2017-07-01 16:06:06,192 main.py:52] epoch 68, training loss: 9890.53, average training loss: 13932.41, base loss: 16184.29
[INFO 2017-07-01 16:06:09,107 main.py:52] epoch 69, training loss: 8280.15, average training loss: 13851.66, base loss: 16133.50
